,Ticker,Name,Sector,Industry
1237,FTXD,First Trust Nasdaq Retail ETF,,
1238,FTXL,First Trust Nasdaq Semiconductor ETF,,
1239,TDIV,First Trust NASDAQ Technology Dividend Index Fund,,
1240,FTXR,First Trust Nasdaq Transportation ETF,,
1241,QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,,
1242,QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,,
1243,QTEC,First Trust NASDAQ-100- Technology Index Fund,,
1244,AIRR,First Trust RBA American Industrial Renaissance ETF,,
1245,RDVY,First Trust Rising Dividend Achievers ETF,,
1246,RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,,
1247,RFDI,First Trust RiverFront Dynamic Developed International ETF,,
1248,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,,
1249,RFEU,First Trust RiverFront Dynamic Europe ETF,,
1250,FID,First Trust S&P International Dividend Aristocrats ETF,,
1251,FTSL,First Trust Senior Loan Fund ETF,,
1252,FYX,First Trust Small Cap Core AlphaDEX Fund,,
1253,FYC,First Trust Small Cap Growth AlphaDEX Fund,,
1254,RNSC,First Trust Small Cap US Equity Select ETF,,
1255,FYT,First Trust Small Cap Value AlphaDEX Fund,,
1256,SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,,
1257,FKO,First Trust South Korea AlphaDEX Fund,,
1258,FCVT,First Trust SSI Strategic Convertible Securities ETF,,
1259,FDIV,First Trust Strategic Income ETF,,
1260,FSZ,First Trust Switzerland AlphaDEX Fund,,
1261,FIXD,First Trust TCW Opportunistic Fixed Income ETF,,
1262,TUSA,First Trust Total US Market AlphaDEX ETF,,
1263,FKU,First Trust United Kingdom AlphaDEX Fund,,
1264,RNDV,First Trust US Equity Dividend Select ETF,,
1265,FUNC,First United Corporation,Finance,Major Banks
1266,FUSB,"First US Bancshares, Inc.",Finance,Major Banks
1267,MYFW,"First Western Financial, Inc.",Finance,Major Banks
1268,FCFS,"FirstCash, Inc.",Consumer Services,Other Specialty Stores
1269,SVVC,"Firsthand Technology Value Fund, Inc.",,
1270,FSV,FirstService Corporation,Finance,Real Estate
1271,FISV,"Fiserv, Inc.",Technology,EDP Services
1272,FIVE,"Five Below, Inc.",Consumer Services,Department/Specialty Retail Stores
1273,FPRX,"Five Prime Therapeutics, Inc.",Health Care,Major Pharmaceuticals
1274,FVE,Five Star Senior Living Inc.,Health Care,Hospital/Nursing Management
1275,FIVN,"Five9, Inc.",Technology,EDP Services
1276,FLEX,Flex Ltd.,Technology,Electrical Products
1277,FLXN,"Flexion Therapeutics, Inc.",Health Care,Major Pharmaceuticals
1278,SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,,
1279,LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,,
1280,MBSD,FlexShares Disciplined Duration MBS Index Fund,,
1281,ASET,FlexShares Real Assets Allocation Index Fund,,
1282,ESGG,FlexShares STOXX Global ESG Impact Index Fund,,
1283,ESG,FlexShares STOXX US ESG Impact Index Fund,,
1284,QLC,FlexShares US Quality Large Cap Index Fund,,
1285,FPAY,"FlexShopper, Inc.",Technology,Diversified Commercial Services
1286,FPAYW,"FlexShopper, Inc.",Technology,Diversified Commercial Services
1287,FLXS,"Flexsteel Industries, Inc.",Consumer Durables,Home Furnishings
1288,FLIR,"FLIR Systems, Inc.",Capital Goods,Industrial Machinery/Components
1289,FLWR,Flowr Corporation (The),,
1290,FLNT,"Fluent, Inc.",Consumer Services,Advertising
1291,FLDM,Fluidigm Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
1292,FFIC,Flushing Financial Corporation,Finance,Major Banks
1293,FLUX,"Flux Power Holdings, Inc.",,
1294,FNCB,FNCB Bancorp Inc.,Finance,Major Banks
1295,FOMX,Foamix Pharmaceuticals Ltd.,Consumer Durables,Specialty Chemicals
1296,FOCS,Focus Financial Partners Inc.,Finance,Investment Managers
1297,FONR,Fonar Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1298,FSCT,"ForeScout Technologies, Inc.",Technology,Computer peripheral equipment
1299,FRSX,Foresight Autonomous Holdings Ltd.,Technology,Computer Software: Prepackaged Software
1300,FORM,"FormFactor, Inc.",Technology,Semiconductors
1301,FORTY,Formula Systems (1985) Ltd.,Technology,EDP Services
1302,FORR,"Forrester Research, Inc.",Consumer Services,Diversified Commercial Services
1303,FRTA,"Forterra, Inc.",Capital Goods,Building Materials
1304,FTNT,"Fortinet, Inc.",Technology,Computer peripheral equipment
1305,FBIO,"Fortress Biotech, Inc.",Health Care,Major Pharmaceuticals
1306,FBIOP,"Fortress Biotech, Inc.",Health Care,Major Pharmaceuticals
1307,FTSV,"Forty Seven, Inc.",Health Care,Major Pharmaceuticals
1308,FMCI,Forum Merger II Corporation,Finance,Business Services
1309,FMCIU,Forum Merger II Corporation,Finance,Business Services
1310,FMCIW,Forum Merger II Corporation,Finance,Business Services
1311,FWRD,Forward Air Corporation,Transportation,Oil Refining/Marketing
1312,FORD,"Forward Industries, Inc.",Consumer Non-Durables,Plastic Products
1313,FWP,Forward Pharma A/S,Health Care,Major Pharmaceuticals
1314,FOSL,"Fossil Group, Inc.",Consumer Non-Durables,Consumer Specialties
1315,FOX,Fox Corporation,Consumer Services,Broadcasting
1316,FOXA,Fox Corporation,Consumer Services,Broadcasting
1317,FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles
1318,FRAN,Francesca&#39;s Holdings Corporation,Consumer Services,Clothing/Shoe/Accessory Stores
1319,FELE,"Franklin Electric Co., Inc.",Consumer Durables,Metal Fabrications
1320,FRAF,Franklin Financial Services Corporation,Finance,Major Banks
1321,FKLY,"Frankly, Inc.",,
1322,FRED,"Fred&#39;s, Inc.",Consumer Services,Department/Specialty Retail Stores
1323,RAIL,"Freightcar America, Inc.",Capital Goods,Railroads
1324,FEIM,"Frequency Electronics, Inc.",Capital Goods,Electrical Products
1325,FRPT,"Freshpet, Inc.",Consumer Non-Durables,Packaged Foods
1326,FTDR,"frontdoor, inc.",Finance,Diversified Commercial Services
1327,FTEO,"FRONTEO, Inc.",Technology,EDP Services
1328,FTR,Frontier Communications Corporation,Public Utilities,Telecommunications Equipment
1329,FRPH,"FRP Holdings, Inc.",Finance,Real Estate
1330,FSBW,"FS Bancorp, Inc.",Finance,Banks
1331,FSBC,"FSB Bancorp, Inc.",Finance,Savings Institutions
1332,FTEK,"Fuel Tech, Inc.",Capital Goods,Pollution Control Equipment
1333,FCEL,"FuelCell Energy, Inc.",Miscellaneous,Industrial Machinery/Components
1334,FULC,"Fulcrum Therapeutics, Inc.",Health Care,Major Pharmaceuticals
1335,FLGT,"Fulgent Genetics, Inc.",Health Care,Medical Specialities
1336,FORK,Fuling Global Inc.,Consumer Non-Durables,Plastic Products
1337,FLL,"Full House Resorts, Inc.",Consumer Services,Hotels/Resorts
1338,FMAX,Full Spectrum Inc.,,
1339,FULT,Fulton Financial Corporation,Finance,Major Banks
1340,FNKO,"Funko, Inc.",Consumer Non-Durables,Recreational Products/Toys
1341,FHL,Futu Holdings Limited,Finance,Investment Bankers/Brokers/Service
1342,FTFT,Future FinTech Group Inc.,Consumer Non-Durables,Packaged Foods
1343,FFHL,"Fuwei Films (Holdings) Co., Ltd.",Capital Goods,Specialty Chemicals
1344,FVCB,"FVCBankcorp, Inc.",Finance,Major Banks
1345,WILC,"G. Willi-Food International,  Ltd.",Consumer Non-Durables,Food Distributors
1346,GTHX,"G1 Therapeutics, Inc.",Health Care,Major Pharmaceuticals
1347,GAIA,"Gaia, Inc.",Consumer Services,Movies/Entertainment
1348,GLPG,Galapagos NV,Health Care,Major Pharmaceuticals
1349,GALT,Galectin Therapeutics Inc.,Health Care,Major Pharmaceuticals
1350,GLMD,Galmed Pharmaceuticals Ltd.,Health Care,Major Pharmaceuticals
1351,GMDA,Gamida Cell Ltd.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1352,GLPI,"Gaming and Leisure Properties, Inc.",Consumer Services,Real Estate Investment Trusts
1353,GRMN,Garmin Ltd.,Capital Goods,Industrial Machinery/Components
1354,GARS,Garrison Capital Inc.,,
1355,GLIBA,"GCI Liberty, Inc.",Public Utilities,Telecommunications Equipment
1356,GLIBP,"GCI Liberty, Inc.",Public Utilities,Telecommunications Equipment
1357,GDS,GDS Holdings Limited,Technology,"Computer Software: Programming, Data Processing"
1358,GEMP,Gemphire Therapeutics Inc.,Health Care,Major Pharmaceuticals
1359,GENC,Gencor Industries Inc.,Capital Goods,Construction/Ag Equipment/Trucks
1360,GFN,General Finance Corporation,Technology,Diversified Commercial Services
1361,GFNCP,General Finance Corporation,Technology,Diversified Commercial Services
1362,GFNSL,General Finance Corporation,Technology,Diversified Commercial Services
1363,GENE,Genetic Technologies Ltd,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1364,GNFT,GENFIT S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1365,GNUS,"Genius Brands International, Inc.",Consumer Services,Movies/Entertainment
1366,GMAB,Genmab A/S,Health Care,Major Pharmaceuticals
1367,GNMK,"GenMark Diagnostics, Inc.",Health Care,Medical/Dental Instruments
1368,GNCA,"Genocea Biosciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1369,GHDX,"Genomic Health, Inc.",Health Care,Medical Specialities
1370,GNPX,"Genprex, Inc.",Health Care,Major Pharmaceuticals
1371,GNST,GenSight Biologics S.A.,,
1372,GNTX,Gentex Corporation,Capital Goods,Auto Parts:O.E.M.
1373,THRM,Gentherm Inc,Capital Goods,Auto Parts:O.E.M.
1374,GEOS,Geospace Technologies Corporation,Capital Goods,Industrial Machinery/Components
1375,GABC,"German American Bancorp, Inc.",Finance,Major Banks
1376,GERN,Geron Corporation,Health Care,Major Pharmaceuticals
1377,GEVO,"Gevo, Inc.",Basic Industries,Major Chemicals
1378,ROCK,"Gibraltar Industries, Inc.",Capital Goods,Steel/Iron Ore
1379,GIGM,GigaMedia Limited,Technology,"Computer Software: Programming, Data Processing"
1380,GIII,"G-III Apparel Group, LTD.",Consumer Non-Durables,Apparel
1381,GILT,Gilat Satellite Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment
1382,GILD,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1383,GBCI,"Glacier Bancorp, Inc.",Finance,Major Banks
1384,GLAD,Gladstone Capital Corporation,Consumer Non-Durables,Textiles
1385,GLADD,Gladstone Capital Corporation,Consumer Non-Durables,Textiles
1386,GLADN,Gladstone Capital Corporation,Consumer Non-Durables,Textiles
1387,GOOD,Gladstone Commercial Corporation,Consumer Services,Real Estate
1388,GOODM,Gladstone Commercial Corporation,Consumer Services,Real Estate
1389,GOODO,Gladstone Commercial Corporation,Consumer Services,Real Estate
1390,GOODP,Gladstone Commercial Corporation,Consumer Services,Real Estate
1391,GAIN,Gladstone Investment Corporation,,
1392,GAINL,Gladstone Investment Corporation,,
1393,GAINM,Gladstone Investment Corporation,,
1394,LAND,Gladstone Land Corporation,Consumer Services,Real Estate Investment Trusts
1395,LANDP,Gladstone Land Corporation,Consumer Services,Real Estate Investment Trusts
1396,GLBZ,Glen Burnie Bancorp,Finance,Major Banks
1397,GBT,"Global Blood Therapeutics, Inc.",Health Care,Major Pharmaceuticals
1398,ENT,Global Eagle Entertainment Inc.,Consumer Services,Telecommunications Equipment
1399,GBLI,Global Indemnity Limited,Finance,Property-Casualty Insurers
1400,GBLIL,Global Indemnity Limited,Finance,Property-Casualty Insurers
1401,GBLIZ,Global Indemnity Limited,Finance,Property-Casualty Insurers
1402,SELF,"Global Self Storage, Inc.",Consumer Services,Real Estate Investment Trusts
1403,GWRS,"Global Water Resources, Inc.",Public Utilities,Water Supply
1404,DRIV,Global X Autonomous & Electric Vehicles ETF,,
1405,CLOU,Global X Cloud Computing ETF,,
1406,KRMA,Global X Conscious Companies ETF,,
1407,DAX,Global X DAX Germany ETF,,
1408,EBIZ,Global X E-commerce ETF,,
1409,FINX,Global X FinTech ETF,,
1410,CHIC,Global X Funds Global X MSCI China Communication Services ETF,,
1411,AIQ,Global X Future Analytics Tech ETF,,
1412,GNOM,Global X Genomics & Biotechnology ETF,,
1413,BFIT,Global X Health & Wellness Thematic ETF,,
1414,SNSR,Global X Internet of Things ETF,,
1415,LNGR,Global X Longevity Thematic ETF,,
1416,MILN,Global X Millennials Thematic ETF,,
1417,EFAS,Global X MSCI SuperDividend EAFE ETF,,
1418,QYLD,Global X NASDAQ-100 Covered Call ETF,,
1419,BOTZ,Global X Robotics & Artificial Intelligence ETF,,
1420,CATH,Global X S&P 500 Catholic Values ETF,,
1421,SOCL,Global X Social Media ETF,,
1422,ALTY,Global X SuperDividend Alternatives ETF,,
1423,SRET,Global X SuperDividend REIT ETF,,
1424,YLCO,Global X YieldCo & Renewable Energy Income ETF,,
1425,GLBS,Globus Maritime Limited,Transportation,Marine Transportation
1426,GLUU,Glu Mobile Inc.,Technology,EDP Services
1427,GLYC,"GlycoMimetics, Inc.",Health Care,Major Pharmaceuticals
1428,GOGO,Gogo Inc.,Consumer Services,Telecommunications Equipment
1429,GLNG,Golar LNG Limited,Consumer Services,Marine Transportation
1430,GMLP,Golar LNG Partners LP,Consumer Services,Marine Transportation
1431,GMLPP,Golar LNG Partners LP,Consumer Services,Marine Transportation
1432,DNJR,GOLDEN BULL LIMITED,Finance,Finance: Consumer Services
1433,GDEN,"Golden Entertainment, Inc.",Consumer Services,Services-Misc. Amusement & Recreation
1434,GOGL,Golden Ocean Group Limited,Consumer Services,Marine Transportation
1435,GBDC,"Golub Capital BDC, Inc.",,
1436,GTIM,Good Times Restaurants Inc.,Consumer Services,Restaurants
1437,GBLK,GoodBulk Ltd.,,
1438,GSHD,"Goosehead Insurance, Inc.",Finance,Specialty Insurers
1439,GPRO,"GoPro, Inc.",Miscellaneous,Industrial Machinery/Components
1440,GPAQ,Gordon Pointe Acquisition Corp.,Finance,Business Services
1441,GPAQU,Gordon Pointe Acquisition Corp.,Finance,Business Services
1442,GPAQW,Gordon Pointe Acquisition Corp.,Finance,Business Services
1443,GRSH,"Gores Holdings III, Inc.",Finance,Business Services
1444,GRSHU,"Gores Holdings III, Inc.",Finance,Business Services
1445,GRSHW,"Gores Holdings III, Inc.",Finance,Business Services
1446,GMHI,"Gores Metropoulos, Inc.",Finance,Business Services
1447,GMHIU,"Gores Metropoulos, Inc.",Finance,Business Services
1448,GMHIW,"Gores Metropoulos, Inc.",Finance,Business Services
1449,GOSS,"Gossamer Bio, Inc.",Health Care,Major Pharmaceuticals
1450,LOPE,"Grand Canyon Education, Inc.",Consumer Services,Other Consumer Services
1451,GRVY,"GRAVITY Co., Ltd.",Miscellaneous,Business Services
1452,GECC,Great Elm Capital Corp.,,
1453,GECCL,Great Elm Capital Corp.,,
1454,GECCM,Great Elm Capital Corp.,,
1455,GECCN,Great Elm Capital Corp.,,
1456,GEC,"Great Elm Capital Group, Inc. ",Technology,Computer Software: Prepackaged Software
1457,GLDD,Great Lakes Dredge & Dock Corporation,Basic Industries,Military/Government/Technical
1458,GSBC,"Great Southern Bancorp, Inc.",Finance,Major Banks
1459,GRBK,"Green Brick Partners, Inc.",Capital Goods,Homebuilding
1460,GPP,Green Plains Partners LP,Basic Industries,Major Chemicals
1461,GPRE,"Green Plains, Inc.",Basic Industries,Major Chemicals
1462,GCBC,"Greene County Bancorp, Inc.",Finance,Banks
1463,GLAC,Greenland Acquisition Corporation,Finance,Business Services
1464,GLACR,Greenland Acquisition Corporation,Finance,Business Services
1465,GLACU,Greenland Acquisition Corporation,Finance,Business Services
1466,GLACW,Greenland Acquisition Corporation,Finance,Business Services
1467,GNLN,"Greenlane Holdings, Inc.",Capital Goods,Recreational Products/Toys
1468,GLRE,"Greenlight Reinsurance, Ltd.",Finance,Property-Casualty Insurers
1469,GRNQ,Greenpro Capital Corp.,Technology,EDP Services
1470,GSKY,"GreenSky, Inc.",Miscellaneous,Business Services
1471,GSUM,Gridsum Holding Inc.,Technology,Computer Software: Prepackaged Software
1472,GRIF,"Griffin Industrial Realty, Inc.",Finance,Real Estate
1473,GRFS,"Grifols, S.A.",Health Care,Major Pharmaceuticals
1474,GRIN,Grindrod Shipping Holdings Ltd.,Transportation,Marine Transportation
1475,GRTS,"Gritstone Oncology, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1476,GO,Grocery Outlet Holding Corp.,Consumer Services,Food Chains
1477,GRPN,"Groupon, Inc.",Technology,Advertising
1478,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Transportation,Aerospace
1479,GGAL,Grupo Financiero Galicia S.A.,Finance,Commercial Banks
1480,GVP,"GSE Systems, Inc.",Technology,Computer Software: Prepackaged Software
1481,GSIT,"GSI Technology, Inc.",Technology,Semiconductors
1482,GSVC,GSV Capital Corp,,
1483,GTYH,"GTY Technology Holdings, Inc.",Technology,EDP Services
1484,GNTY,"Guaranty Bancshares, Inc.",Finance,Major Banks
1485,GFED,"Guaranty Federal Bancshares, Inc.",Finance,Major Banks
1486,GH,"Guardant Health, Inc.",Health Care,Medical Specialities
1487,GHSI,"Guardion Health Sciences, Inc.",Health Care,Major Pharmaceuticals
1488,GIFI,"Gulf Island Fabrication, Inc.",Capital Goods,Metal Fabrications
1489,GURE,"Gulf Resources, Inc.",Basic Industries,Major Chemicals
1490,GPOR,Gulfport Energy Corporation,Energy,Oil & Gas Production
1491,GWPH,GW Pharmaceuticals Plc,Health Care,Major Pharmaceuticals
1492,GWGH,"GWG Holdings, Inc",Finance,Life Insurance
1493,GXGX,GX Acquisiton Corp.,Finance,Business Services
1494,GXGXU,GX Acquisiton Corp.,Finance,Business Services
1495,GXGXW,GX Acquisiton Corp.,Finance,Business Services
1496,GYRO,"Gyrodyne , LLC",Consumer Services,Building operators
1497,HEES,"H&E Equipment Services, Inc.",,
1498,HLG,Hailiang Education Group Inc.,Consumer Services,Other Consumer Services
1499,HNRG,Hallador Energy Company,Energy,Coal Mining
1500,HALL,"Hallmark Financial Services, Inc.",Finance,Property-Casualty Insurers
1501,HALO,"Halozyme Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1502,HLNE,Hamilton Lane Incorporated,Finance,Investment Managers
1503,HJLI,"Hancock Jaffe Laboratories, Inc.",Health Care,Medical/Dental Instruments
1504,HJLIW,"Hancock Jaffe Laboratories, Inc.",Health Care,Medical/Dental Instruments
1505,HWC,Hancock Whitney Corporation,Finance,Major Banks
1506,HWCPL,Hancock Whitney Corporation,Finance,Major Banks
1507,HAFC,Hanmi Financial Corporation,Finance,Major Banks
1508,HONE,"HarborOne Bancorp, Inc.",Finance,Major Banks
1509,HLIT,Harmonic Inc.,Technology,Radio And Television Broadcasting And Communications Equipment
1510,HARP,"Harpoon Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
1511,HROW,"Harrow Health, Inc.",Health Care,Major Pharmaceuticals
